Noise,N,0
0.02607386090268778,100,1.0656434184168513
0.014579089766763705,100,1.0688527213157566
0.0026230328035783284,100,1.000682545305557
0.026275566103089502,200,1.1477930584634954
0.013109956175041095,200,0.9396558809080032
0.00270294583944271,200,1.0225810734702938
0.02740155559717342,400,1.0372908571085593
0.01382390421837956,400,1.0065605182231407
0.0027086595799486715,400,1.0208400887660654
0.026431523791205717,800,1.0016368424255755
0.01342825294964692,800,1.090482783836217
0.002766131450104324,800,1.0528183755642906
0.026655401493999992,1600,1.0063400752664324
0.01338065860073502,1600,1.0154937752063773
0.002721625861930322,1600,1.031238090179942
