Noise,N,0
0.0261,100,0.8337
0.0146,100,1.3321
0.0026,100,0.9026
0.0263,200,1.1951
0.0131,200,1.1712
0.0027,200,1.2435
0.0274,400,1.1193
0.0138,400,1.2172
0.0027,400,1.3397
0.0264,800,1.2900
0.0134,800,1.1943
0.0028,800,1.3414
0.0267,1600,1.0598
0.0134,1600,1.1695
0.0027,1600,1.2063
