Noise,N,0
0.0261,100,0.8792
0.0146,100,0.7482
0.0026,100,0.9834
0.0263,200,1.1949
0.0131,200,0.7197
0.0027,200,0.7784
0.0274,400,1.0517
0.0138,400,1.1332
0.0027,400,0.7189
0.0264,800,1.0965
0.0134,800,0.9855
0.0028,800,1.1872
0.0267,1600,0.6449
0.0134,1600,0.7395
0.0027,1600,0.8044
