Noise,N,0
0.02607386090268778,100,0.8792484818981811
0.014579089766763705,100,0.7481589701750944
0.0026230328035783284,100,0.9834150546831616
0.026275566103089502,200,1.1948973772691005
0.013109956175041095,200,0.7197312834140586
0.00270294583944271,200,0.7783687543056583
0.02740155559717342,400,1.0517223037899721
0.01382390421837956,400,1.1331551387375658
0.0027086595799486715,400,0.7188595859585958
0.026431523791205717,800,1.096468253775327
0.01342825294964692,800,0.9854984282316971
0.002766131450104324,800,1.1872218083894959
0.026655401493999992,1600,0.6448801876957366
0.01338065860073502,1600,0.7394847249402092
0.002721625861930322,1600,0.8044345700267039
