Noise,N,0
0.0969,100,0.0902
0.0531,100,0.0000
0.0105,100,0.0099
0.1121,200,0.0454
0.0528,200,0.0397
0.0110,200,0.0182
0.1051,400,0.0378
0.0505,400,0.0140
0.0105,400,0.0146
0.1010,800,0.0245
0.0497,800,0.0113
0.0101,800,0.0092
0.1003,1600,0.0207
0.0521,1600,0.0121
0.0106,1600,0.0071
