Noise,N,0
0.0969,100,2.6066
0.0531,100,1.6634
0.0105,100,1.5538
0.1121,200,1.6924
0.0528,200,1.8601
0.0110,200,1.8272
0.1051,400,2.0827
0.0505,400,2.0210
0.0105,400,2.3428
0.1010,800,2.0795
0.0497,800,1.6656
0.0101,800,1.8172
0.1003,1600,1.6655
0.0521,1600,1.6865
0.0106,1600,1.5838
