Noise,N,0
0.0969,100,0.0000
0.0531,100,0.0000
0.0105,100,0.0000
0.1121,200,0.0000
0.0528,200,0.0000
0.0110,200,0.0000
0.1051,400,0.0000
0.0505,400,0.0000
0.0105,400,0.0000
0.1010,800,0.0000
0.0497,800,0.0000
0.0101,800,0.0000
0.1003,1600,0.0000
0.0521,1600,0.0000
0.0106,1600,0.0000
