Noise,N,0
0.1000,100,1.3717
0.0500,100,1.3309
0.0100,100,1.4150
0.1000,200,1.0932
0.0500,200,1.2021
0.0100,200,1.4360
0.1000,400,1.2437
0.0500,400,1.2860
0.0100,400,1.1897
0.1000,800,1.0608
0.0500,800,1.0972
0.0100,800,1.0998
0.1000,1600,0.9929
0.0500,1600,1.0314
0.0100,1600,1.0832
