Noise,N,0
0.0969,100,-121.9586
0.0531,100,-115.0914
0.0105,100,-108.4247
0.1121,200,-223.4145
0.0528,200,-242.9998
0.0110,200,-199.9421
0.1051,400,-438.6321
0.0505,400,-360.8526
0.0105,400,-437.8531
0.1010,800,-732.5336
0.0497,800,-685.8834
0.0101,800,-884.8239
0.1003,1600,-1617.3842
0.0521,1600,-1568.0279
0.0106,1600,-1730.5364
