Noise,N,0
0.0969,100,2.3412
0.0531,100,2.2568
0.0105,100,2.3757
0.1121,200,1.5731
0.0528,200,2.4516
0.0110,200,2.1310
0.1051,400,2.8933
0.0505,400,2.4053
0.0105,400,2.3317
0.1010,800,2.7257
0.0497,800,1.9150
0.0101,800,2.4684
0.1003,1600,1.9968
0.0521,1600,1.9954
0.0106,1600,2.4457
