Noise,N,0
0.0969,100,-108.2062
0.0531,100,-112.2330
0.0105,100,-106.8681
0.1121,200,-192.9078
0.0528,200,-185.3338
0.0110,200,-171.0015
0.1051,400,-282.4560
0.0505,400,-255.1711
0.0105,400,-237.1148
0.1010,800,-270.9120
0.0497,800,-277.9682
0.0101,800,-356.2755
0.1003,1600,-549.8470
0.0521,1600,-482.6762
0.0106,1600,-322.4787
