Noise,N,0
0.0969,100,-116.9887
0.0531,100,-112.4375
0.0105,100,-106.4567
0.1121,200,-198.6545
0.0528,200,-233.5489
0.0110,200,-187.5569
0.1051,400,-376.3403
0.0505,400,-328.2758
0.0105,400,-350.0820
0.1010,800,-475.9667
0.0497,800,-463.9268
0.0101,800,-692.2800
0.1003,1600,-953.2762
0.0521,1600,-1091.2343
0.0106,1600,-1213.7921
