Noise,N,0
0.0969,100,-102.0562
0.0531,100,-100.8029
0.0105,100,-97.2266
0.1121,200,-171.8298
0.0528,200,-184.1959
0.0110,200,-156.5020
0.1051,400,-282.6962
0.0505,400,-222.7616
0.0105,400,-234.4742
0.1010,800,-269.3505
0.0497,800,-196.6431
0.0101,800,-295.8017
0.1003,1600,-349.9529
0.0521,1600,-257.1700
0.0106,1600,-251.4942
