Noise,N,0
0.0969,100,1.3717
0.0531,100,1.3309
0.0105,100,1.4150
0.1121,200,1.0932
0.0528,200,1.2021
0.0110,200,1.4360
0.1051,400,1.2437
0.0505,400,1.2860
0.0105,400,1.1897
0.1010,800,1.0608
0.0497,800,1.0972
0.0101,800,1.0998
0.1003,1600,0.9929
0.0521,1600,1.0314
0.0106,1600,1.0832
