Noise,N,0
0.09689909045251084,100,1.8038455656652068
0.05313906292220436,100,2.057628564106971
0.010501746730355397,100,2.4158803972207394
0.1121207812810688,200,1.75954975167524
0.05281701353780674,200,1.892736213609673
0.011021644976536763,200,2.221710729346186
0.10510484094970331,400,2.730270084611775
0.050496404120301,400,2.139147804365212
0.010452490384479731,400,2.2398966532460283
0.10103236917553071,800,2.1115792288767983
0.049656108376438926,800,2.09324060909824
0.010125426537555157,800,2.2599016003480403
0.10034167000596704,1600,2.072035216070224
0.052114340906432806,1600,2.122075404607406
0.010559179023048289,1600,2.537461818490876
