Noise,N,0
0.0969,100,2.6041
0.0531,100,1.6864
0.0105,100,1.7531
0.1121,200,1.7768
0.0528,200,2.2400
0.0110,200,2.1804
0.1051,400,2.3517
0.0505,400,2.1439
0.0105,400,1.8705
0.1010,800,2.0843
0.0497,800,1.7541
0.0101,800,1.7186
0.1003,1600,1.7076
0.0521,1600,1.6936
0.0106,1600,1.5265
