Noise,N,0
0.1,100,-121.95862177565218
0.05,100,-115.0913516521254
0.01,100,-108.42470032685249
0.1,200,-223.4145048284576
0.05,200,-242.99982120473663
0.01,200,-199.9421499336717
0.1,400,-438.6321364771745
0.05,400,-360.852631459427
0.01,400,-437.8530772191969
0.1,800,-732.533628738007
0.05,800,-685.8834013633813
0.01,800,-884.8238552501741
0.1,1600,-1617.3841670416284
0.05,1600,-1568.0279435997143
0.01,1600,-1730.5364243684282
