Noise,N,0,1,2,3,4
0.1,100,,,4.539451233601233e-08,4.416155154297681,0.4169175125254595
0.05,100,,,2.55481735596427e-08,4.095556529366567,0.6863849845392851
0.01,100,,,3.1825282610126705e-08,4.452007423381937,0.21189362555332994
0.1,200,,,3.8905242412972496e-08,3.890479085306637,1.0258620429651926
0.05,200,,,3.6347805658875606e-08,4.3418573995361935,0.5539387310124694
0.01,200,,1.2272515924983925e-08,4.4358798559533324e-08,4.345022611232771,0.5662522027270043
0.1,400,,,2.9532598236263616e-08,4.327291427648552,0.5662395953294866
0.05,400,,,2.5353481355669915e-08,4.227804587752745,0.7262535535851058
0.01,400,,,3.038843403820299e-08,3.763003682526252,1.2053822281312099
0.1,800,,5.372467463815434e-09,2.4096569913803323e-08,4.005341481088161,0.99464056805195
0.05,800,,,3.5819255996242165e-08,4.165069697901435,0.8117187577862706
0.01,800,,1.4721052366219249e-08,4.7181462958196564e-08,3.850687188826384,1.0485200366084633
0.1,1600,,,4.6011754029799965e-08,4.455646038490713,0.18901624015452806
0.05,1600,,1.6381744950653898e-08,3.226874960854452e-08,4.298664025961134,0.6061470903916565
0.01,1600,,1.8754491176250108e-08,2.7927775456279008e-08,3.82529653890398,1.1146482834949618
