Noise,N,0
0.0969,100,0.0893
0.0531,100,0.0000
0.0105,100,0.0065
0.1121,200,0.0340
0.0528,200,0.0220
0.0110,200,0.0088
0.1051,400,0.0276
0.0505,400,0.0162
0.0105,400,0.0225
0.1010,800,0.0248
0.0497,800,0.0108
0.0101,800,0.0114
0.1003,1600,0.0222
0.0521,1600,0.0140
0.0106,1600,0.0080
