Noise,N,x0,x1,x2,x3,x4
0.0000,100,1.0000,0.0000,0.0000,-0.0000,0.0000
0.0000,100,-0.0000,-0.0000,0.5000,0.0000,0.5000
0.0000,100,0.0000,0.5000,0.0000,0.5000,0.0000
0.0000,100,-0.0000,0.5000,-0.0000,0.5000,-0.0000
0.0000,100,-0.0000,-0.0000,0.5000,0.0000,0.5000
0.0250,100,1.0000,0.0000,0.0001,-0.0000,-0.0000
0.0250,100,-0.0001,0.0000,0.5000,0.5000,0.0000
0.0250,100,-0.0000,0.5000,-0.0000,0.0000,0.5000
0.0250,100,0.0000,-0.0000,0.5000,0.5000,-0.0000
0.0250,100,0.0000,0.5000,0.0000,-0.0000,0.5000
0.0000,200,1.0000,0.0000,0.0000,-0.0000,-0.0000
0.0000,200,-0.0000,-0.0000,1.0000,0.0000,0.0000
0.0000,200,0.0000,0.0000,0.0000,0.5000,0.5000
0.0000,200,0.0000,0.5000,0.0000,0.5000,-0.0000
0.0000,200,-0.0000,0.5000,-0.0000,0.0000,0.5000
0.0250,200,1.0000,-0.0000,-0.0001,0.0000,-0.0000
0.0250,200,0.0001,-0.0000,0.5000,0.0000,0.5000
0.0250,200,0.0000,0.5000,-0.0000,0.5000,0.0000
0.0250,200,-0.0000,0.0000,0.5000,0.5000,-0.0000
0.0250,200,-0.0000,0.5000,0.0000,-0.0000,0.5000
0.0000,400,0.3479,0.2786,0.0619,0.3579,0.0979
0.0000,400,-0.0740,0.8347,-0.2046,0.0581,0.2231
0.0000,400,0.3231,-0.0044,0.0184,0.3201,0.3067
0.0000,400,-0.1402,0.0004,0.9091,0.0869,0.1882
0.0000,400,-0.1417,-0.0240,0.0310,-0.0045,0.7020
0.0250,400,1.0000,-0.0000,-0.0000,0.0000,0.0000
0.0250,400,-0.0000,0.0000,-0.0000,0.5000,0.5000
0.0250,400,-0.0000,0.0000,0.0000,0.5000,0.5000
0.0250,400,0.0000,-0.0000,1.0000,0.0000,-0.0000
0.0250,400,0.0000,1.0000,-0.0000,0.0000,-0.0000
0.0000,800,0.2187,0.5657,0.0090,-0.6066,0.2821
0.0000,800,-0.1752,0.5350,0.2958,0.6138,0.0940
0.0000,800,-0.1108,-0.0080,0.4462,0.0760,0.4893
0.0000,800,0.2748,0.0408,-0.3064,0.2084,0.4831
0.0000,800,0.8008,-0.1818,0.2291,0.2809,0.0468
0.0250,800,0.9998,0.0066,0.0122,-0.0008,0.0062
0.0250,800,-0.0113,-0.0000,0.4999,-0.0000,0.4999
0.0250,800,-0.0084,0.5000,-0.0000,0.0000,0.5000
0.0250,800,-0.0053,0.5000,0.4999,0.0000,-0.0000
0.0250,800,0.0008,0.0000,-0.0000,1.0000,-0.0000
0.0000,1600,1.0000,0.0000,-0.0000,0.0000,-0.0000
0.0000,1600,-0.0000,-0.0000,0.5000,-0.0000,0.5000
0.0000,1600,0.0000,0.0000,0.5000,0.5000,-0.0000
0.0000,1600,-0.0000,0.5000,-0.0000,0.5000,0.0000
0.0000,1600,-0.0000,0.5000,0.0000,-0.0000,0.5000
0.0250,1600,1.0000,0.0001,-0.0003,0.0000,0.0000
0.0250,1600,0.0004,0.5000,0.5000,0.0000,-0.0000
0.0250,1600,-0.0001,0.5000,0.0000,0.5000,0.0000
0.0250,1600,-0.0000,-0.0000,0.0000,0.5000,0.5000
0.0250,1600,0.0000,0.0000,0.5000,0.0000,0.5000
