Noise,N,0
0.0,100,-409.2942159178932
0.025,100,-158.37498990928066
0.0,200,-883.6119630823894
0.025,200,-345.3348317524295
0.0,400,-1746.6181038746374
0.025,400,-723.3951185434198
0.0,800,-3656.407132962733
0.025,800,-1433.3422535129764
0.0,1600,-7627.409581248648
0.025,1600,-3017.763370235528
