Noise,N,0,1,2,3,4
0.0000,100,0.7090,1036941.9722,260701.0912,49416586.4558,743871.6241
0.0250,100,0.6858,51220.1986,47844.8564,19602.6109,120170.1907
0.0000,200,0.7087,464491.7241,15455705.8852,2148241.5089,1643003.5951
0.0250,200,0.7279,130166.4930,45123.9775,73564.4620,255049.8912
0.0000,400,77180.2240,74454.1272,1550277.3796,1040590.9712,18410317.2277
0.0250,400,0.7267,42898.0481,130367.9287,363477.1494,628913.8622
0.0000,800,75615.1420,204988.1961,515426.0262,4657559.0514,1989657.1222
0.0250,800,1.0346,11822.2250,43534.8313,27798.2137,61888.3962
0.0000,1600,0.7020,115854.6385,270669.1561,291561.3870,554879.2820
0.0250,1600,0.6961,231.7383,1254.6885,87661.2463,52864.7997
