Noise,N,0
0.0000,100,0.7092
0.0250,100,0.0306
0.0000,200,0.7088
0.0250,200,0.0131
0.0000,400,0.0000
0.0250,400,0.0058
0.0000,800,0.0000
0.0250,800,0.0010
0.0000,1600,0.7021
0.0250,1600,0.0004
