Noise,N,0
0.0000,100,-409.7128
0.0250,100,-158.4040
0.0000,200,-883.6086
0.0250,200,-345.4611
0.0000,400,-572.1366
0.0250,400,-723.3952
0.0000,800,-1138.5345
0.0250,800,-1326.8862
0.0000,1600,-7627.4141
0.0250,1600,-3016.5741
