Noise,N,0
0.0000,100,0.0000
0.0010,100,0.0000
0.0000,200,0.4998
0.0010,200,0.0000
0.0000,400,0.0000
0.0010,400,0.0000
0.0000,800,0.3647
0.0010,800,0.9976
0.0000,1600,0.0000
0.0010,1600,0.0000
