Noise,N,0
0.0000,100,0.8977
0.0250,100,1.3548
0.0000,200,1.2279
0.0250,200,1.3507
0.0000,400,1.5714
0.0250,400,0.5332
0.0000,800,1.2851
0.0250,800,1.3914
0.0000,1600,1.0523
0.0250,1600,0.9613
