Noise,N,0
0.0000,100,-129.0099
0.0010,100,-115.3330
0.0000,200,-178.8358
0.0010,200,-196.4790
0.0000,400,-250.5574
0.0010,400,-512.5646
0.0000,800,-122.9266
0.0010,800,-24.5905
0.0000,1600,-1335.4865
0.0010,1600,-930.9255
