Noise,N,0
0.0000,100,0.1853
0.0010,100,0.1968
0.0000,200,0.0000
0.0010,200,0.0000
0.0000,400,0.2291
0.0010,400,0.7752
0.0000,800,0.1418
0.0010,800,0.1479
0.0000,1600,0.1721
0.0010,1600,0.0669
