Noise,N,0
0.0,100,0.18533976218103512
0.025,100,0.1606366350730101
0.0,200,1.0006364178854644e-06
0.025,200,2.979380933130717e-09
0.0,400,0.00024008033804884447
0.025,400,0.5118949252474448
0.0,800,0.00017919265932119383
0.025,800,0.00047568831691215276
0.0,1600,2.6385584417941797e-06
0.025,1600,3.909928113485781e-05
